listKey,listTitle,expectedField,actualField,driftType,severity,requirement,judgement,notes,evidenceSource
staff_master,Staff_Master,FullName,FullName,match,ok,essential,no-action,,live-probe
staff_master,Staff_Master,IsActive,IsActive,match,ok,essential,no-action,,live-probe
staff_master,Staff_Master,RBACRole,RBACRole,match,ok,essential,no-action,,live-probe
staff_master,Staff_Master,Role,Role,match,ok,essential,no-action,,live-probe
staff_master,Staff_Master,StaffID,StaffID,match,ok,essential,no-action,,live-probe
staff_master,Staff_Master,BaseShiftEndTime,BaseShiftEndTime,match,ok,optional,no-action,,live-probe
staff_master,Staff_Master,BaseShiftStartTime,BaseShiftStartTime,match,ok,optional,no-action,,live-probe
staff_master,Staff_Master,Certifications,Certifications,match,ok,optional,no-action,,live-probe
staff_master,Staff_Master,Email,Email,match,ok,optional,no-action,,live-probe
staff_master,Staff_Master,EmploymentType,EmploymentType,match,ok,optional,no-action,,live-probe
staff_master,Staff_Master,FullNameKana,FullNameKana,match,ok,optional,no-action,,live-probe
staff_master,Staff_Master,Furigana,Furigana,match,ok,optional,no-action,,live-probe
staff_master,Staff_Master,HireDate,HireDate,match,ok,optional,no-action,,live-probe
staff_master,Staff_Master,JobTitle,JobTitle,match,ok,optional,no-action,,live-probe
staff_master,Staff_Master,Phone,Phone,match,ok,optional,no-action,,live-probe
staff_master,Staff_Master,ResignDate,ResignDate,match,ok,optional,no-action,,live-probe
staff_master,Staff_Master,Work_x0020_Days,Work_x0020_Days,match,ok,optional,no-action,,live-probe
staff_master,Staff_Master,WorkDays,WorkDays,match,ok,optional,no-action,,live-probe
staff_master,Staff_Master,,_ColorHex,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_CommentFlags,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_DraftOwnerId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_EditMenuTableEnd,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_EditMenuTableStart,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_EditMenuTableStart2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_Emoji,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_IsCurrentVersion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_Level,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_ModerationComments,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_ModerationStatus,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_RansomwareAnomalyMetaInfo,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_UIVersion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_VirusInfo,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_VirusStatus,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,_VirusVendorID,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,AccessPolicy,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,ActiveFlag,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,BaseName,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,BaseWorkingDays,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,ContentVersion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,Created_x0020_Date,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,DeletedAt,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,DeletedBy,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,EmploymentType0,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,EncodedAbsUrl,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,File_x0020_Type,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,FileDirRef,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,FileLeafRef,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,FileRef,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,FSObjType,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,FullName0,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
staff_master,Staff_Master,,HTML_x0020_File_x0020_Type,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
